LSiSi/LNaNa,LSiSi/LHH,log_a,log_b
b,c,1.7599999999999998,1.5899999999999999
b,c,1.7599999999999998,1.6
b,c,1.7599999999999998,1.6099999999999999
b,c,1.7599999999999998,1.62
b,c,1.7599999999999998,1.63
b,c,1.7599999999999998,1.6400000000000001
b,c,1.7599999999999998,1.65
b,c,1.7599999999999998,1.6600000000000001
b,c,1.7599999999999998,1.67
b,c,1.7599999999999998,1.6800000000000002
b,c,1.7599999999999998,1.69
b,c,1.7599999999999998,1.7000000000000002
b,c,1.7599999999999998,1.71
b,c,1.7599999999999998,1.7200000000000002
b,c,1.7599999999999998,1.73
b,c,1.7599999999999998,1.7400000000000002
b,c,1.7599999999999998,1.75
b,c,1.7599999999999998,1.7599999999999998
b,c,1.7599999999999998,1.77
b,c,1.7599999999999998,1.7799999999999998
b,c,1.7599999999999998,1.79
b,c,1.7599999999999998,1.7999999999999998
b,c,1.7599999999999998,1.81
b,c,1.7599999999999998,1.8199999999999998
b,c,1.7599999999999998,1.83
b,c,1.7599999999999998,1.8399999999999999
b,c,1.7599999999999998,1.85
b,c,1.7599999999999998,1.8599999999999999
b,c,1.7599999999999998,1.87
b,c,1.7599999999999998,1.88
b,c,1.7599999999999998,1.8900000000000001
b,c,1.7599999999999998,1.9
b,c,1.7599999999999998,1.9100000000000001
b,c,1.7599999999999998,1.92
b,c,1.7599999999999998,1.9300000000000002
b,c,1.7599999999999998,1.94
b,c,1.7599999999999998,1.9500000000000002
b,c,1.7599999999999998,1.96
b,c,1.7599999999999998,1.9700000000000002
b,c,1.7599999999999998,1.98
b,c,1.7599999999999998,1.9900000000000002
b,c,1.7599999999999998,2.0
b,c,1.77,1.04
b,c,1.77,1.0499999999999998
b,c,1.77,1.06
b,c,1.77,1.0699999999999998
b,c,1.77,1.08
b,c,1.77,1.0899999999999999
b,c,1.77,1.1
b,c,1.77,1.1099999999999999
b,c,1.77,1.12
b,c,1.77,1.13
b,c,1.77,1.1400000000000001
b,c,1.77,1.15
b,c,1.77,1.1600000000000001
b,c,1.77,1.17
b,c,1.77,1.1800000000000002
b,c,1.77,1.19
b,c,1.77,1.2000000000000002
b,c,1.77,1.21
b,c,1.77,1.2200000000000002
b,c,1.77,1.23
b,c,1.77,1.2400000000000002
b,c,1.77,1.25
b,c,1.77,1.2599999999999998
b,c,1.77,1.27
b,c,1.77,1.2799999999999998
b,c,1.77,1.29
b,c,1.77,1.2999999999999998
b,c,1.77,1.31
b,c,1.77,1.3199999999999998
b,c,1.77,1.33
b,c,1.77,1.3399999999999999
b,c,1.77,1.35
b,c,1.77,1.3599999999999999
b,c,1.77,1.37
b,c,1.77,1.38
b,c,1.77,1.3900000000000001
b,c,1.77,1.4
b,c,1.77,1.4100000000000001
b,c,1.77,1.42
b,c,1.77,1.4300000000000002
b,c,1.77,1.44
b,c,1.77,1.4500000000000002
b,c,1.77,1.46
b,c,1.77,1.4700000000000002
b,c,1.77,1.48
b,c,1.77,1.4900000000000002
b,c,1.77,1.5
b,c,1.77,1.5099999999999998
b,c,1.77,1.52
b,c,1.77,1.5299999999999998
b,c,1.77,1.54
b,c,1.77,1.5499999999999998
b,c,1.77,1.56
b,c,1.77,1.5699999999999998
b,c,1.77,1.58
b,c,1.77,1.5899999999999999
b,c,1.77,1.6
b,c,1.77,1.6099999999999999
b,c,1.77,1.62
b,c,1.77,1.63
b,c,1.77,1.6400000000000001
b,c,1.77,1.65
b,c,1.77,1.6600000000000001
b,c,1.77,1.67
b,c,1.77,1.6800000000000002
b,c,1.77,1.69
b,c,1.77,1.7000000000000002
b,c,1.77,1.71
b,c,1.77,1.7200000000000002
b,c,1.77,1.73
b,c,1.77,1.7400000000000002
b,c,1.77,1.75
b,c,1.77,1.7599999999999998
b,c,1.77,1.77
b,c,1.77,1.7799999999999998
b,c,1.77,1.79
b,c,1.77,1.7999999999999998
b,c,1.77,1.81
b,c,1.77,1.8199999999999998
b,c,1.77,1.83
b,c,1.77,1.8399999999999999
b,c,1.77,1.85
b,c,1.77,1.8599999999999999
b,c,1.77,1.87
b,c,1.77,1.88
b,c,1.77,1.8900000000000001
b,c,1.77,1.9
b,c,1.77,1.9100000000000001
b,c,1.77,1.92
b,c,1.77,1.9300000000000002
b,c,1.77,1.94
b,c,1.77,1.9500000000000002
b,c,1.77,1.96
b,c,1.77,1.9700000000000002
b,c,1.77,1.98
b,c,1.77,1.9900000000000002
b,c,1.77,2.0
b,c,1.7799999999999998,1.0299999999999998
b,c,1.7799999999999998,1.04
b,c,1.7799999999999998,1.0499999999999998
b,c,1.7799999999999998,1.06
b,c,1.7799999999999998,1.0699999999999998
b,c,1.7799999999999998,1.08
b,c,1.7799999999999998,1.0899999999999999
b,c,1.7799999999999998,1.1
b,c,1.7799999999999998,1.1099999999999999
b,c,1.7799999999999998,1.12
b,c,1.7799999999999998,1.13
b,c,1.7799999999999998,1.1400000000000001
b,c,1.7799999999999998,1.15
b,c,1.7799999999999998,1.1600000000000001
b,c,1.7799999999999998,1.17
b,c,1.7799999999999998,1.1800000000000002
b,c,1.7799999999999998,1.19
b,c,1.7799999999999998,1.2000000000000002
b,c,1.7799999999999998,1.21
b,c,1.7799999999999998,1.2200000000000002
b,c,1.7799999999999998,1.23
b,c,1.7799999999999998,1.2400000000000002
b,c,1.7799999999999998,1.25
b,c,1.7799999999999998,1.2599999999999998
b,c,1.7799999999999998,1.27
b,c,1.7799999999999998,1.2799999999999998
b,c,1.7799999999999998,1.29
b,c,1.7799999999999998,1.2999999999999998
b,c,1.7799999999999998,1.31
b,c,1.7799999999999998,1.3199999999999998
b,c,1.7799999999999998,1.33
b,c,1.7799999999999998,1.3399999999999999
b,c,1.7799999999999998,1.35
b,c,1.7799999999999998,1.3599999999999999
b,c,1.7799999999999998,1.37
b,c,1.7799999999999998,1.38
b,c,1.7799999999999998,1.3900000000000001
b,c,1.7799999999999998,1.4
b,c,1.7799999999999998,1.4100000000000001
b,c,1.7799999999999998,1.42
b,c,1.7799999999999998,1.4300000000000002
b,c,1.7799999999999998,1.44
b,c,1.7799999999999998,1.4500000000000002
b,c,1.7799999999999998,1.46
b,c,1.7799999999999998,1.4700000000000002
b,c,1.7799999999999998,1.48
b,c,1.7799999999999998,1.4900000000000002
b,c,1.7799999999999998,1.5
b,c,1.7799999999999998,1.5099999999999998
b,c,1.7799999999999998,1.52
b,c,1.7799999999999998,1.5299999999999998
b,c,1.7799999999999998,1.54
b,c,1.7799999999999998,1.5499999999999998
b,c,1.7799999999999998,1.56
b,c,1.7799999999999998,1.5699999999999998
b,c,1.7799999999999998,1.58
b,c,1.7799999999999998,1.5899999999999999
b,c,1.7799999999999998,1.6
b,c,1.7799999999999998,1.6099999999999999
b,c,1.7799999999999998,1.62
b,c,1.7799999999999998,1.63
b,c,1.7799999999999998,1.6400000000000001
b,c,1.7799999999999998,1.65
b,c,1.7799999999999998,1.6600000000000001
b,c,1.7799999999999998,1.67
b,c,1.7799999999999998,1.6800000000000002
b,c,1.7799999999999998,1.69
b,c,1.7799999999999998,1.7000000000000002
b,c,1.7799999999999998,1.71
b,c,1.7799999999999998,1.7200000000000002
b,c,1.7799999999999998,1.73
b,c,1.7799999999999998,1.7400000000000002
b,c,1.7799999999999998,1.75
b,c,1.7799999999999998,1.7599999999999998
b,c,1.7799999999999998,1.77
b,c,1.7799999999999998,1.7799999999999998
b,c,1.7799999999999998,1.79
b,c,1.7799999999999998,1.7999999999999998
b,c,1.7799999999999998,1.81
b,c,1.7799999999999998,1.8199999999999998
b,c,1.7799999999999998,1.83
b,c,1.7799999999999998,1.8399999999999999
b,c,1.7799999999999998,1.85
b,c,1.7799999999999998,1.8599999999999999
b,c,1.7799999999999998,1.87
b,c,1.7799999999999998,1.88
b,c,1.7799999999999998,1.8900000000000001
b,c,1.7799999999999998,1.9
b,c,1.7799999999999998,1.9100000000000001
b,c,1.7799999999999998,1.92
b,c,1.7799999999999998,1.9300000000000002
b,c,1.7799999999999998,1.94
b,c,1.7799999999999998,1.9500000000000002
b,c,1.7799999999999998,1.96
b,c,1.7799999999999998,1.9700000000000002
b,c,1.7799999999999998,1.98
b,c,1.7799999999999998,1.9900000000000002
b,c,1.7799999999999998,2.0
b,c,1.79,1.0299999999999998
b,c,1.79,1.04
b,c,1.79,1.0499999999999998
b,c,1.79,1.06
b,c,1.79,1.0699999999999998
b,c,1.79,1.08
b,c,1.79,1.0899999999999999
b,c,1.79,1.1
b,c,1.79,1.1099999999999999
b,c,1.79,1.12
b,c,1.79,1.13
b,c,1.79,1.1400000000000001
b,c,1.79,1.15
b,c,1.79,1.1600000000000001
b,c,1.79,1.17
b,c,1.79,1.1800000000000002
b,c,1.79,1.19
b,c,1.79,1.2000000000000002
b,c,1.79,1.21
b,c,1.79,1.2200000000000002
b,c,1.79,1.23
b,c,1.79,1.2400000000000002
b,c,1.79,1.25
b,c,1.79,1.2599999999999998
b,c,1.79,1.27
b,c,1.79,1.2799999999999998
b,c,1.79,1.29
b,c,1.79,1.2999999999999998
b,c,1.79,1.31
b,c,1.79,1.3199999999999998
b,c,1.79,1.33
b,c,1.79,1.3399999999999999
b,c,1.79,1.35
b,c,1.79,1.3599999999999999
b,c,1.79,1.37
b,c,1.79,1.38
b,c,1.79,1.3900000000000001
b,c,1.79,1.4
b,c,1.79,1.4100000000000001
b,c,1.79,1.42
b,c,1.79,1.4300000000000002
b,c,1.79,1.44
b,c,1.79,1.4500000000000002
b,c,1.79,1.46
b,c,1.79,1.4700000000000002
b,c,1.79,1.48
b,c,1.79,1.4900000000000002
b,c,1.79,1.5
b,c,1.79,1.5099999999999998
b,c,1.79,1.52
b,c,1.79,1.5299999999999998
b,c,1.79,1.54
b,c,1.79,1.5499999999999998
b,c,1.79,1.56
b,c,1.79,1.5699999999999998
b,c,1.79,1.58
b,c,1.79,1.5899999999999999
b,c,1.79,1.6
b,c,1.79,1.6099999999999999
b,c,1.79,1.62
b,c,1.79,1.63
b,c,1.79,1.6400000000000001
b,c,1.79,1.65
b,c,1.79,1.6600000000000001
b,c,1.79,1.67
b,c,1.79,1.6800000000000002
b,c,1.79,1.69
b,c,1.79,1.7000000000000002
b,c,1.79,1.71
b,c,1.79,1.7200000000000002
b,c,1.79,1.73
b,c,1.79,1.7400000000000002
b,c,1.79,1.75
b,c,1.79,1.7599999999999998
b,c,1.79,1.77
b,c,1.79,1.7799999999999998
b,c,1.79,1.79
b,c,1.79,1.7999999999999998
b,c,1.79,1.81
b,c,1.79,1.8199999999999998
b,c,1.79,1.83
b,c,1.79,1.8399999999999999
b,c,1.79,1.85
b,c,1.79,1.8599999999999999
b,c,1.79,1.87
b,c,1.79,1.88
b,c,1.79,1.8900000000000001
b,c,1.79,1.9
b,c,1.79,1.9100000000000001
b,c,1.79,1.92
b,c,1.79,1.9300000000000002
b,c,1.79,1.94
b,c,1.79,1.9500000000000002
b,c,1.79,1.96
b,c,1.79,1.9700000000000002
b,c,1.79,1.98
b,c,1.79,1.9900000000000002
b,c,1.79,2.0
b,c,1.7999999999999998,1.0299999999999998
b,c,1.7999999999999998,1.04
b,c,1.7999999999999998,1.0499999999999998
b,c,1.7999999999999998,1.06
b,c,1.7999999999999998,1.0699999999999998
b,c,1.7999999999999998,1.08
b,c,1.7999999999999998,1.0899999999999999
b,c,1.7999999999999998,1.1
b,c,1.7999999999999998,1.1099999999999999
b,c,1.7999999999999998,1.12
b,c,1.7999999999999998,1.13
b,c,1.7999999999999998,1.1400000000000001
b,c,1.7999999999999998,1.15
b,c,1.7999999999999998,1.1600000000000001
b,c,1.7999999999999998,1.17
b,c,1.7999999999999998,1.1800000000000002
b,c,1.7999999999999998,1.19
b,c,1.7999999999999998,1.2000000000000002
b,c,1.7999999999999998,1.21
b,c,1.7999999999999998,1.2200000000000002
b,c,1.7999999999999998,1.23
b,c,1.7999999999999998,1.2400000000000002
b,c,1.7999999999999998,1.25
b,c,1.7999999999999998,1.2599999999999998
b,c,1.7999999999999998,1.27
b,c,1.7999999999999998,1.2799999999999998
b,c,1.7999999999999998,1.29
b,c,1.7999999999999998,1.2999999999999998
b,c,1.7999999999999998,1.31
b,c,1.7999999999999998,1.3199999999999998
b,c,1.7999999999999998,1.33
b,c,1.7999999999999998,1.3399999999999999
b,c,1.7999999999999998,1.35
b,c,1.7999999999999998,1.3599999999999999
b,c,1.7999999999999998,1.37
b,c,1.7999999999999998,1.38
b,c,1.7999999999999998,1.3900000000000001
b,c,1.7999999999999998,1.4
b,c,1.7999999999999998,1.4100000000000001
b,c,1.7999999999999998,1.42
b,c,1.7999999999999998,1.4300000000000002
b,c,1.7999999999999998,1.44
b,c,1.7999999999999998,1.4500000000000002
b,c,1.7999999999999998,1.46
b,c,1.7999999999999998,1.4700000000000002
b,c,1.7999999999999998,1.48
b,c,1.7999999999999998,1.4900000000000002
b,c,1.7999999999999998,1.5
b,c,1.7999999999999998,1.5099999999999998
b,c,1.7999999999999998,1.52
b,c,1.7999999999999998,1.5299999999999998
b,c,1.7999999999999998,1.54
b,c,1.7999999999999998,1.5499999999999998
b,c,1.7999999999999998,1.56
b,c,1.7999999999999998,1.5699999999999998
b,c,1.7999999999999998,1.58
b,c,1.7999999999999998,1.5899999999999999
b,c,1.7999999999999998,1.6
b,c,1.7999999999999998,1.6099999999999999
b,c,1.7999999999999998,1.62
b,c,1.7999999999999998,1.63
b,c,1.7999999999999998,1.6400000000000001
b,c,1.7999999999999998,1.65
b,c,1.7999999999999998,1.6600000000000001
b,c,1.7999999999999998,1.67
b,c,1.7999999999999998,1.6800000000000002
b,c,1.7999999999999998,1.69
b,c,1.7999999999999998,1.7000000000000002
b,c,1.7999999999999998,1.71
b,c,1.7999999999999998,1.7200000000000002
b,c,1.7999999999999998,1.73
b,c,1.7999999999999998,1.7400000000000002
b,c,1.7999999999999998,1.75
b,c,1.7999999999999998,1.7599999999999998
b,c,1.7999999999999998,1.77
b,c,1.7999999999999998,1.7799999999999998
b,c,1.7999999999999998,1.79
b,c,1.7999999999999998,1.7999999999999998
b,c,1.7999999999999998,1.81
b,c,1.7999999999999998,1.8199999999999998
b,c,1.7999999999999998,1.83
b,c,1.7999999999999998,1.8399999999999999
b,c,1.7999999999999998,1.85
b,c,1.7999999999999998,1.8599999999999999
b,c,1.7999999999999998,1.87
b,c,1.7999999999999998,1.88
b,c,1.7999999999999998,1.8900000000000001
b,c,1.7999999999999998,1.9
b,c,1.7999999999999998,1.9100000000000001
b,c,1.7999999999999998,1.92
b,c,1.7999999999999998,1.9300000000000002
b,c,1.7999999999999998,1.94
b,c,1.7999999999999998,1.9500000000000002
b,c,1.7999999999999998,1.96
b,c,1.7999999999999998,1.9700000000000002
b,c,1.7999999999999998,1.98
b,c,1.7999999999999998,1.9900000000000002
b,c,1.7999999999999998,2.0
b,c,1.81,1.02
b,c,1.81,1.0299999999999998
b,c,1.81,1.04
b,c,1.81,1.0499999999999998
b,c,1.81,1.06
b,c,1.81,1.0699999999999998
b,c,1.81,1.08
b,c,1.81,1.0899999999999999
b,c,1.81,1.1
b,c,1.81,1.1099999999999999
b,c,1.81,1.12
b,c,1.81,1.13
b,c,1.81,1.1400000000000001
b,c,1.81,1.15
b,c,1.81,1.1600000000000001
b,c,1.81,1.17
b,c,1.81,1.1800000000000002
b,c,1.81,1.19
b,c,1.81,1.2000000000000002
b,c,1.81,1.21
b,c,1.81,1.2200000000000002
b,c,1.81,1.23
b,c,1.81,1.2400000000000002
b,c,1.81,1.25
b,c,1.81,1.2599999999999998
b,c,1.81,1.27
b,c,1.81,1.2799999999999998
b,c,1.81,1.29
b,c,1.81,1.2999999999999998
b,c,1.81,1.31
b,c,1.81,1.3199999999999998
b,c,1.81,1.33
b,c,1.81,1.3399999999999999
b,c,1.81,1.35
b,c,1.81,1.3599999999999999
b,c,1.81,1.37
b,c,1.81,1.38
b,c,1.81,1.3900000000000001
b,c,1.81,1.4
b,c,1.81,1.4100000000000001
b,c,1.81,1.42
b,c,1.81,1.4300000000000002
b,c,1.81,1.44
b,c,1.81,1.4500000000000002
b,c,1.81,1.46
b,c,1.81,1.4700000000000002
b,c,1.81,1.48
b,c,1.81,1.4900000000000002
b,c,1.81,1.5
b,c,1.81,1.5099999999999998
b,c,1.81,1.52
b,c,1.81,1.5299999999999998
b,c,1.81,1.54
b,c,1.81,1.5499999999999998
b,c,1.81,1.56
b,c,1.81,1.5699999999999998
b,c,1.81,1.58
b,c,1.81,1.5899999999999999
b,c,1.81,1.6
b,c,1.81,1.6099999999999999
b,c,1.81,1.62
b,c,1.81,1.63
b,c,1.81,1.6400000000000001
b,c,1.81,1.65
b,c,1.81,1.6600000000000001
b,c,1.81,1.67
b,c,1.81,1.6800000000000002
b,c,1.81,1.69
b,c,1.81,1.7000000000000002
b,c,1.81,1.71
b,c,1.81,1.7200000000000002
b,c,1.81,1.73
b,c,1.81,1.7400000000000002
b,c,1.81,1.75
b,c,1.81,1.7599999999999998
b,c,1.81,1.77
b,c,1.81,1.7799999999999998
b,c,1.81,1.79
b,c,1.81,1.7999999999999998
b,c,1.81,1.81
b,c,1.81,1.8199999999999998
b,c,1.81,1.83
b,c,1.81,1.8399999999999999
b,c,1.81,1.85
b,c,1.81,1.8599999999999999
b,c,1.81,1.87
b,c,1.81,1.88
b,c,1.81,1.8900000000000001
b,c,1.81,1.9
b,c,1.81,1.9100000000000001
b,c,1.81,1.92
b,c,1.81,1.9300000000000002
b,c,1.81,1.94
b,c,1.81,1.9500000000000002
b,c,1.81,1.96
b,c,1.81,1.9700000000000002
b,c,1.81,1.98
b,c,1.81,1.9900000000000002
b,c,1.81,2.0
b,c,1.8199999999999998,1.02
b,c,1.8199999999999998,1.0299999999999998
b,c,1.8199999999999998,1.04
b,c,1.8199999999999998,1.0499999999999998
b,c,1.8199999999999998,1.06
b,c,1.8199999999999998,1.0699999999999998
b,c,1.8199999999999998,1.08
b,c,1.8199999999999998,1.0899999999999999
b,c,1.8199999999999998,1.1
b,c,1.8199999999999998,1.1099999999999999
b,c,1.8199999999999998,1.12
b,c,1.8199999999999998,1.13
b,c,1.8199999999999998,1.1400000000000001
b,c,1.8199999999999998,1.15
b,c,1.8199999999999998,1.1600000000000001
b,c,1.8199999999999998,1.17
b,c,1.8199999999999998,1.1800000000000002
b,c,1.8199999999999998,1.19
b,c,1.8199999999999998,1.2000000000000002
b,c,1.8199999999999998,1.21
b,c,1.8199999999999998,1.2200000000000002
b,c,1.8199999999999998,1.23
b,c,1.8199999999999998,1.2400000000000002
b,c,1.8199999999999998,1.25
b,c,1.8199999999999998,1.2599999999999998
b,c,1.8199999999999998,1.27
b,c,1.8199999999999998,1.2799999999999998
b,c,1.8199999999999998,1.29
b,c,1.8199999999999998,1.2999999999999998
b,c,1.8199999999999998,1.31
b,c,1.8199999999999998,1.3199999999999998
b,c,1.8199999999999998,1.33
b,c,1.8199999999999998,1.3399999999999999
b,c,1.8199999999999998,1.35
b,c,1.8199999999999998,1.3599999999999999
b,c,1.8199999999999998,1.37
b,c,1.8199999999999998,1.38
b,c,1.8199999999999998,1.3900000000000001
b,c,1.8199999999999998,1.4
b,c,1.8199999999999998,1.4100000000000001
b,c,1.8199999999999998,1.42
b,c,1.8199999999999998,1.4300000000000002
b,c,1.8199999999999998,1.44
b,c,1.8199999999999998,1.4500000000000002
b,c,1.8199999999999998,1.46
b,c,1.8199999999999998,1.4700000000000002
b,c,1.8199999999999998,1.48
b,c,1.8199999999999998,1.4900000000000002
b,c,1.8199999999999998,1.5
b,c,1.8199999999999998,1.5099999999999998
b,c,1.8199999999999998,1.52
b,c,1.8199999999999998,1.5299999999999998
b,c,1.8199999999999998,1.54
b,c,1.8199999999999998,1.5499999999999998
b,c,1.8199999999999998,1.56
b,c,1.8199999999999998,1.5699999999999998
b,c,1.8199999999999998,1.58
b,c,1.8199999999999998,1.5899999999999999
b,c,1.8199999999999998,1.6
b,c,1.8199999999999998,1.6099999999999999
b,c,1.8199999999999998,1.62
b,c,1.8199999999999998,1.63
b,c,1.8199999999999998,1.6400000000000001
b,c,1.8199999999999998,1.65
b,c,1.8199999999999998,1.6600000000000001
b,c,1.8199999999999998,1.67
b,c,1.8199999999999998,1.6800000000000002
b,c,1.8199999999999998,1.69
b,c,1.8199999999999998,1.7000000000000002
b,c,1.8199999999999998,1.71
b,c,1.8199999999999998,1.7200000000000002
b,c,1.8199999999999998,1.73
b,c,1.8199999999999998,1.7400000000000002
b,c,1.8199999999999998,1.75
b,c,1.8199999999999998,1.7599999999999998
b,c,1.8199999999999998,1.77
b,c,1.8199999999999998,1.7799999999999998
b,c,1.8199999999999998,1.79
b,c,1.8199999999999998,1.7999999999999998
b,c,1.8199999999999998,1.81
b,c,1.8199999999999998,1.8199999999999998
b,c,1.8199999999999998,1.83
b,c,1.8199999999999998,1.8399999999999999
b,c,1.8199999999999998,1.85
b,c,1.8199999999999998,1.8599999999999999
b,c,1.8199999999999998,1.87
b,c,1.8199999999999998,1.88
b,c,1.8199999999999998,1.8900000000000001
b,c,1.8199999999999998,1.9
b,c,1.8199999999999998,1.9100000000000001
b,c,1.8199999999999998,1.92
b,c,1.8199999999999998,1.9300000000000002
b,c,1.8199999999999998,1.94
b,c,1.8199999999999998,1.9500000000000002
b,c,1.8199999999999998,1.96
b,c,1.8199999999999998,1.9700000000000002
b,c,1.8199999999999998,1.98
b,c,1.8199999999999998,1.9900000000000002
b,c,1.8199999999999998,2.0
b,c,1.83,1.02
b,c,1.83,1.0299999999999998
b,c,1.83,1.04
b,c,1.83,1.0499999999999998
b,c,1.83,1.06
b,c,1.83,1.0699999999999998
b,c,1.83,1.08
b,c,1.83,1.0899999999999999
b,c,1.83,1.1
b,c,1.83,1.1099999999999999
b,c,1.83,1.12
b,c,1.83,1.13
b,c,1.83,1.1400000000000001
b,c,1.83,1.15
b,c,1.83,1.1600000000000001
b,c,1.83,1.17
b,c,1.83,1.1800000000000002
b,c,1.83,1.19
b,c,1.83,1.2000000000000002
b,c,1.83,1.21
b,c,1.83,1.2200000000000002
b,c,1.83,1.23
b,c,1.83,1.2400000000000002
b,c,1.83,1.25
b,c,1.83,1.2599999999999998
b,c,1.83,1.27
b,c,1.83,1.2799999999999998
b,c,1.83,1.29
b,c,1.83,1.2999999999999998
b,c,1.83,1.31
b,c,1.83,1.3199999999999998
b,c,1.83,1.33
b,c,1.83,1.3399999999999999
b,c,1.83,1.35
b,c,1.83,1.3599999999999999
b,c,1.83,1.37
b,c,1.83,1.38
b,c,1.83,1.3900000000000001
b,c,1.83,1.4
b,c,1.83,1.4100000000000001
b,c,1.83,1.42
b,c,1.83,1.4300000000000002
b,c,1.83,1.44
b,c,1.83,1.4500000000000002
b,c,1.83,1.46
b,c,1.83,1.4700000000000002
b,c,1.83,1.48
b,c,1.83,1.4900000000000002
b,c,1.83,1.5
b,c,1.83,1.5099999999999998
b,c,1.83,1.52
b,c,1.83,1.5299999999999998
b,c,1.83,1.54
b,c,1.83,1.5499999999999998
b,c,1.83,1.56
b,c,1.83,1.5699999999999998
b,c,1.83,1.58
b,c,1.83,1.5899999999999999
b,c,1.83,1.6
b,c,1.83,1.6099999999999999
b,c,1.83,1.62
b,c,1.83,1.63
b,c,1.83,1.6400000000000001
b,c,1.83,1.65
b,c,1.83,1.6600000000000001
b,c,1.83,1.67
b,c,1.83,1.6800000000000002
b,c,1.83,1.69
b,c,1.83,1.7000000000000002
b,c,1.83,1.71
b,c,1.83,1.7200000000000002
b,c,1.83,1.73
b,c,1.83,1.7400000000000002
b,c,1.83,1.75
b,c,1.83,1.7599999999999998
b,c,1.83,1.77
b,c,1.83,1.7799999999999998
b,c,1.83,1.79
b,c,1.83,1.7999999999999998
b,c,1.83,1.81
b,c,1.83,1.8199999999999998
b,c,1.83,1.83
b,c,1.83,1.8399999999999999
b,c,1.83,1.85
b,c,1.83,1.8599999999999999
b,c,1.83,1.87
b,c,1.83,1.88
b,c,1.83,1.8900000000000001
b,c,1.83,1.9
b,c,1.83,1.9100000000000001
b,c,1.83,1.92
b,c,1.83,1.9300000000000002
b,c,1.83,1.94
b,c,1.83,1.9500000000000002
b,c,1.83,1.96
b,c,1.83,1.9700000000000002
b,c,1.83,1.98
b,c,1.83,1.9900000000000002
b,c,1.83,2.0
b,c,1.8399999999999999,1.02
b,c,1.8399999999999999,1.0299999999999998
b,c,1.8399999999999999,1.04
b,c,1.8399999999999999,1.0499999999999998
b,c,1.8399999999999999,1.06
b,c,1.8399999999999999,1.0699999999999998
b,c,1.8399999999999999,1.08
b,c,1.8399999999999999,1.0899999999999999
b,c,1.8399999999999999,1.1
b,c,1.8399999999999999,1.1099999999999999
b,c,1.8399999999999999,1.12
b,c,1.8399999999999999,1.13
b,c,1.8399999999999999,1.1400000000000001
b,c,1.8399999999999999,1.15
b,c,1.8399999999999999,1.1600000000000001
b,c,1.8399999999999999,1.17
b,c,1.8399999999999999,1.1800000000000002
b,c,1.8399999999999999,1.19
b,c,1.8399999999999999,1.2000000000000002
b,c,1.8399999999999999,1.21
b,c,1.8399999999999999,1.2200000000000002
b,c,1.8399999999999999,1.23
b,c,1.8399999999999999,1.2400000000000002
b,c,1.8399999999999999,1.25
b,c,1.8399999999999999,1.2599999999999998
b,c,1.8399999999999999,1.27
b,c,1.8399999999999999,1.2799999999999998
b,c,1.8399999999999999,1.29
b,c,1.8399999999999999,1.2999999999999998
b,c,1.8399999999999999,1.31
b,c,1.8399999999999999,1.3199999999999998
b,c,1.8399999999999999,1.33
b,c,1.8399999999999999,1.3399999999999999
b,c,1.8399999999999999,1.35
b,c,1.8399999999999999,1.3599999999999999
b,c,1.8399999999999999,1.37
b,c,1.8399999999999999,1.38
b,c,1.8399999999999999,1.3900000000000001
b,c,1.8399999999999999,1.4
b,c,1.8399999999999999,1.4100000000000001
b,c,1.8399999999999999,1.42
b,c,1.8399999999999999,1.4300000000000002
b,c,1.8399999999999999,1.44
b,c,1.8399999999999999,1.4500000000000002
b,c,1.8399999999999999,1.46
b,c,1.8399999999999999,1.4700000000000002
b,c,1.8399999999999999,1.48
b,c,1.8399999999999999,1.4900000000000002
b,c,1.8399999999999999,1.5
b,c,1.8399999999999999,1.5099999999999998
b,c,1.8399999999999999,1.52
b,c,1.8399999999999999,1.5299999999999998
b,c,1.8399999999999999,1.54
b,c,1.8399999999999999,1.5499999999999998
b,c,1.8399999999999999,1.56
b,c,1.8399999999999999,1.5699999999999998
b,c,1.8399999999999999,1.58
b,c,1.8399999999999999,1.5899999999999999
b,c,1.8399999999999999,1.6
b,c,1.8399999999999999,1.6099999999999999
b,c,1.8399999999999999,1.62
b,c,1.8399999999999999,1.63
b,c,1.8399999999999999,1.6400000000000001
b,c,1.8399999999999999,1.65
b,c,1.8399999999999999,1.6600000000000001
b,c,1.8399999999999999,1.67
